FIPS code ,area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,area_title,own_title,industry_title,agglvl_title,size_title,annual_avg_estabs_count,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,Average hourly pay ,lq_disclosure_code,lq_annual_avg_estabs_count,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay
17165,17165,5,111,75,0,2009,A,N,"Saline County, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,0,N,1.03,0,0,0,0,0,0
17167,17167,5,111,75,0,2009,A,,"Sangamon County, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,21,221,7908481,2790029,139451,689,35812,17.1595591759,,0.85,0.42,0.61,0.66,1.03,1.45,1.45
17169,17169,5,111,75,0,2009,A,N,"Schuyler County, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,2.43,0,0,0,0,0,0
17171,17171,5,111,75,0,2009,A,,"Scott County, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,3,9,226513,106863,751,512,26649,12.7690464782,,5.88,2.01,2.98,1.64,0.3,1.57,1.57
17173,17173,5,111,75,0,2009,A,,"Shelby County, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,3,17,561440,145249,2704,629,32705,15.6708193579,,1.25,0.83,1.88,0.61,0.38,2.24,2.25
17175,17175,5,111,75,0,2009,A,N,"Stark County, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,0,0,0,0,0,0,0,N,5.43,0,0,0,0,0,0
17177,17177,5,111,75,0,2009,A,,"Stephenson County, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,59,1209568,653779,16024,393,20443,9.7954000958,,1.27,0.77,0.81,0.7,0.47,1.04,1.04
17179,17179,5,111,75,0,2009,A,,"Tazewell County, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,9,29,606949,329325,2929,405,21050,10.0862482032,,0.67,0.12,0.1,0.09,0.03,0.78,0.78
17181,17181,5,111,75,0,2009,A,,"Union County, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,9,152,2828361,1987067,94119,358,18628,8.9257307139,,4.96,7.33,8.37,7.76,9.71,1.14,1.14
17183,17183,5,111,75,0,2009,A,,"Vermilion County, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,17,153,5957431,2045388,66065,751,39065,18.7182558697,,2.24,1.31,2.67,1.43,1.43,2.03,2.04
17185,17185,5,111,75,0,2009,A,N,"Wabash County, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,5,0,0,0,0,0,0,0,N,3.45,0,0,0,0,0,0
17187,17187,5,111,75,0,2009,A,,"Warren County, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,5,18,383473,243679,6992,415,21604,10.3517010062,,2.59,0.71,0.96,0.75,0.9,1.36,1.37
17189,17189,5,111,75,0,2009,A,N,"Washington County, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,0,0,0,0,0,0,0,N,3.53,0,0,0,0,0,0
17191,17191,5,111,75,0,2009,A,N,"Wayne County, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,6,0,0,0,0,0,0,0,N,3.06,0,0,0,0,0,0
17193,17193,5,111,75,0,2009,A,,"White County, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,6,28,892203,401129,14201,604,31397,15.0440824149,,3.06,1.49,2.7,1.42,1.63,1.78,1.78
17195,17195,5,111,75,0,2009,A,,"Whiteside County, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,12,68,1658597,976780,14095,470,24451,11.7158600862,,1.92,0.81,1.17,0.99,0.51,1.45,1.45
17197,17197,5,111,75,0,2009,A,,"Will County, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,26,267,7105420,3225680,160414,511,26571,12.7316722568,,0.39,0.34,0.42,0.32,0.47,1.23,1.23
17199,17199,5,111,75,0,2009,A,N,"Williamson County, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.14,0,0,0,0,0,0
17201,17201,5,111,75,0,2009,A,,"Winnebago County, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,12,75,1545081,930350,21523,397,20670,9.9041686632,,0.37,0.15,0.14,0.14,0.1,0.99,0.99
17203,17203,5,111,75,0,2009,A,N,"Woodford County, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,13,0,0,0,0,0,0,0,N,3.42,0,0,0,0,0,0
17999,17999,5,111,75,0,2009,A,,"Unknown Or Undefined, Illinois",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,16,26,916710,292942,8423,691,35949,17.2252036416,,0.1,0.05,0.05,0.03,0.02,1,1
18000,18000,5,111,55,0,2009,A,,Indiana -- Statewide,Private,Crop production,"State, NAICS 3-digit -- by ownership sector",All establishment sizes,715,5791,176043440,52337819,1389133,585,30401,14.5668423575,,0.95,0.52,0.76,0.56,0.42,1.47,1.47
18001,18001,5,111,75,0,2009,A,,"Adams County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,10,30,855337,276998,5055,547,28432,13.6233828462,,2.86,0.64,1.14,0.71,0.32,1.79,1.79
18003,18003,5,111,75,0,2009,A,,"Allen County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,19,104,3216168,764185,16681,593,30826,14.7704839483,,0.45,0.15,0.23,0.13,0.08,1.52,1.52
18005,18005,5,111,75,0,2009,A,,"Bartholomew County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,9,59,1412389,500313,10719,464,24109,11.5519885002,,1.02,0.35,0.37,0.33,0.22,1.08,1.08
18007,18007,5,111,75,0,2009,A,,"Benton County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,6,33,1263999,275342,6949,727,37825,18.1241015812,,5.36,3.47,8.4,3.61,3.18,2.39,2.39
18009,18009,5,111,75,0,2009,A,N,"Blackford County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,0,N,2.33,0,0,0,0,0,0
18011,18011,5,111,75,0,2009,A,,"Boone County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,17,89,2968526,758348,14111,643,33448,16.0268327743,,2.31,1.11,2.02,1,0.47,1.82,1.83
18015,18015,5,111,75,0,2009,A,,"Carroll County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,15,100,3656137,882674,17247,706,36714,17.591758505,,7.69,4.84,11.44,4.93,3.43,2.37,2.37
18017,18017,5,111,75,0,2009,A,,"Cass County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,8,41,817940,328275,5852,381,19829,9.5011978917,,2.27,0.68,0.83,0.75,0.34,1.21,1.22
18019,18019,5,111,75,0,2009,A,N,"Clark County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,8,0,0,0,0,0,0,0,N,0.67,0,0,0,0,0,0
18021,18021,5,111,75,0,2009,A,,"Clay County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,7,159366,58461,1008,448,23322,11.1748921897,,1.65,0.26,0.39,0.27,0.11,1.53,1.53
18023,18023,5,111,75,0,2009,A,N,"Clinton County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,12,0,0,0,0,0,0,0,N,3.79,0,0,0,0,0,0
18027,18027,5,111,75,0,2009,A,,"Daviess County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,14,41,1436564,381960,5201,675,35110,16.8231911835,,3.86,0.93,2.01,1.06,0.56,2.17,2.18
18029,18029,5,111,75,0,2009,A,N,"Dearborn County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.21,0,0,0,0,0,0
18031,18031,5,111,75,0,2009,A,,"Decatur County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,11,40,1455841,332345,10273,704,36625,17.5491135601,,3.4,0.85,1.65,0.8,0.66,1.95,1.95
18033,18033,5,111,75,0,2009,A,,"DeKalb County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,12,406434,108097,1798,638,33178,15.8974604696,,0.86,0.16,0.27,0.16,0.07,1.65,1.66
18035,18035,5,111,75,0,2009,A,,"Delaware County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,8,79,1516922,638342,15318,368,19121,9.1619549593,,0.71,0.43,0.47,0.47,0.31,1.08,1.08
18037,18037,5,111,75,0,2009,A,,"Dubois County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,8,28,734183,194027,4039,507,26378,12.6391950168,,1.3,0.26,0.37,0.2,0.14,1.45,1.45
18039,18039,5,111,75,0,2009,A,,"Elkhart County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,43,851637,363777,5686,379,19729,9.4532822233,,0.3,0.11,0.11,0.1,0.04,1.02,1.02
18041,18041,5,111,75,0,2009,A,N,"Fayette County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0
18043,18043,5,111,75,0,2009,A,N,"Floyd County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.12,0,0,0,0,0,0
18045,18045,5,111,75,0,2009,A,N,"Fountain County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,6,0,0,0,0,0,0,0,N,3.61,0,0,0,0,0,0
18047,18047,5,111,75,0,2009,A,N,"Franklin County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,0,N,1.72,0,0,0,0,0,0
18049,18049,5,111,75,0,2009,A,,"Fulton County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,25,552477,216336,3880,424,22026,10.553905127,,3.2,1.01,1.28,1.07,0.56,1.26,1.26
18051,18051,5,111,75,0,2009,A,,"Gibson County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,13,111,3141071,792093,15317,546,28405,13.6104456157,,3.67,1.76,2.22,1.46,1.03,1.26,1.26
18053,18053,5,111,75,0,2009,A,N,"Grant County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,0.31,0,0,0,0,0,0
18055,18055,5,111,75,0,2009,A,N,"Greene County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,0,0,0,0,0,0,0,N,1.37,0,0,0,0,0,0
18057,18057,5,111,75,0,2009,A,,"Hamilton County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,15,461,17836437,3674252,60482,744,38677,18.5323430762,,0.41,1.03,1.73,0.85,0.4,1.68,1.68
18059,18059,5,111,75,0,2009,A,,"Hancock County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,8,53,950385,338815,5605,343,17820,8.5385721131,,1.19,0.7,0.64,0.52,0.25,0.92,0.92
18061,18061,5,111,75,0,2009,A,,"Harrison County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,10,352513,96552,1863,707,36784,17.6252994729,,2.15,0.23,0.51,0.27,0.15,2.33,2.34
18063,18063,5,111,75,0,2009,A,,"Hendricks County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,12,81,1578582,617666,15612,376,19549,9.3670340201,,0.89,0.41,0.46,0.35,0.27,1.13,1.13
18065,18065,5,111,75,0,2009,A,,"Henry County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,11,68,1904548,626800,10067,541,28111,13.4695735506,,2.63,1.34,2.28,1.58,0.69,1.71,1.71
18067,18067,5,111,75,0,2009,A,,"Howard County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,7,26,725389,246019,6065,538,27989,13.4111164351,,0.84,0.19,0.23,0.21,0.13,1.2,1.2
18069,18069,5,111,75,0,2009,A,N,"Huntington County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,0,0,0,0,0,0,0,N,0.97,0,0,0,0,0,0
18071,18071,5,111,75,0,2009,A,,"Jackson County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,8,46,1405089,429881,8195,587,30545,14.63584092,,1.63,0.62,1.01,0.62,0.39,1.63,1.63
18073,18073,5,111,75,0,2009,A,,"Jasper County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,21,334,14848351,2640629,68825,855,44478,21.3119310014,,5.41,6.96,17.88,6.68,5.58,2.57,2.57
18075,18075,5,111,75,0,2009,A,N,"Jay County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,1.05,0,0,0,0,0,0
18077,18077,5,111,75,0,2009,A,N,"Jefferson County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.28,0,0,0,0,0,0
18079,18079,5,111,75,0,2009,A,N,"Jennings County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,0.98,0,0,0,0,0,0
18081,18081,5,111,75,0,2009,A,,"Johnson County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,9,105,2799718,670369,19429,511,26559,12.7259223766,,0.64,0.62,1,0.47,0.43,1.61,1.61
18083,18083,5,111,75,0,2009,A,,"Knox County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,36,262,5658780,2338705,61750,415,21592,10.345951126,,7.5,3.96,5.05,4.81,3.84,1.27,1.27
18085,18085,5,111,75,0,2009,A,,"Kosciusko County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,14,78,2443679,709006,17240,602,31296,14.9956875898,,1.55,0.57,0.82,0.59,0.46,1.45,1.45
18087,18087,5,111,75,0,2009,A,,"Lagrange County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,8,59,2267724,730611,30135,740,38490,18.4427407762,,2.09,1.48,3.48,2.1,2.24,2.35,2.35
18089,18089,5,111,75,0,2009,A,,"Lake County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,14,129,2616665,1262160,29925,389,20245,9.7005270724,,0.29,0.17,0.16,0.2,0.14,0.96,0.96
18091,18091,5,111,75,0,2009,A,,"LaPorte County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,22,128,3364473,1237751,34831,507,26354,12.6276952563,,1.85,0.74,1.09,0.91,0.71,1.47,1.47
18093,18093,5,111,75,0,2009,A,N,"Lawrence County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,0.48,0,0,0,0,0,0
18095,18095,5,111,75,0,2009,A,,"Madison County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,13,137,3546142,1477426,73431,497,25853,12.3876377575,,1.17,0.85,1.31,1.24,1.66,1.53,1.53
18097,18097,5,111,75,0,2009,A,,"Marion County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,12,139,3399387,1007547,29140,470,24456,11.7182558697,,0.11,0.06,0.06,0.05,0.04,0.97,0.97
18099,18099,5,111,75,0,2009,A,,"Marshall County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,6,260,7815237,2832131,89717,577,30030,14.3890752276,,1.17,3.65,6.48,4.97,4.33,1.77,1.78
18101,18101,5,111,75,0,2009,A,N,"Martin County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,1.82,0,0,0,0,0,0
18103,18103,5,111,75,0,2009,A,,"Miami County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,5,47,685244,503657,14917,281,14632,7.0110206037,,1.76,1.24,1.07,1.92,1.41,0.86,0.86
18105,18105,5,111,75,0,2009,A,N,"Monroe County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,0,N,0.21,0,0,0,0,0,0
18107,18107,5,111,75,0,2009,A,,"Montgomery County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,12,44,1170226,399534,9164,513,26697,12.792045999,,2.78,0.73,1.01,0.76,0.48,1.38,1.38
18109,18109,5,111,75,0,2009,A,,"Morgan County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,12,373020,100477,1572,582,30245,14.4920939147,,0.68,0.21,0.38,0.22,0.1,1.79,1.79
18111,18111,5,111,75,0,2009,A,,"Newton County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,13,62,1958626,498358,14232,607,31548,15.1164350743,,8.29,4.29,8.29,3.95,3.7,1.92,1.93
18113,18113,5,111,75,0,2009,A,N,"Noble County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,3,0,0,0,0,0,0,0,N,0.69,0,0,0,0,0,0
18115,18115,5,111,75,0,2009,A,N,"Ohio County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,2,0,0,0,0,0,0,0,N,4.6,0,0,0,0,0,0
18117,18117,5,111,75,0,2009,A,N,"Orange County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.52,0,0,0,0,0,0
18119,18119,5,111,75,0,2009,A,N,"Owen County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.72,0,0,0,0,0,0
18121,18121,5,111,75,0,2009,A,,"Parke County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,5,26,815632,205121,6112,605,31471,15.0795400096,,3.32,1.9,4.19,2.33,1.83,2.21,2.21
18123,18123,5,111,75,0,2009,A,N,"Perry County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,0.54,0,0,0,0,0,0
18125,18125,5,111,75,0,2009,A,N,"Pike County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,1,0,0,0,0,0,0,0,N,1.05,0,0,0,0,0,0
18127,18127,5,111,75,0,2009,A,N,"Porter County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,9,0,0,0,0,0,0,0,N,0.53,0,0,0,0,0,0
18129,18129,5,111,75,0,2009,A,,"Posey County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,10,45,1325642,436075,7500,567,29459,14.1154767609,,4.01,1.31,1.56,1.48,0.61,1.19,1.19
18131,18131,5,111,75,0,2009,A,,"Pulaski County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,13,97,3590645,844759,21344,716,37209,17.8289410637,,7.76,5.45,11.42,6.5,5.53,2.1,2.11
18133,18133,5,111,75,0,2009,A,,"Putnam County, Indiana",Private,Crop production,"County, NAICS 3-digit -- by ownership sector",All establishment sizes,4,10,358849,88761,2723,679,35297,16.9127934835,,1.18,0.21,0.48,0.27,0.22,2.22,2.22
